,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,precision_bounded,diversity,average
0,9,13,5,0.65,0.2,1,expert,,,0.88055898906893,,,0.4259259259259261,0.8487766718106996
1,9,13,5,0.65,0.2,1,diverse,,,0.8726842506787728,,,0.8055555555555554,0.7660467112482854
