,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,precision_bounded,diversity,average
0,9,13,5,0.6,0.2,1,expert,,,0.7999166208847732,,,0.4259259259259261,0.7785499897119341
1,9,13,5,0.6,0.2,1,diverse,,,0.773033226853774,,,0.8055555555555552,0.689945872770919
