,team_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,team_type,accuracy_opinion,precision_opinion,accuracy_evidence,accuracy_bounded,precision_bounded,diversity,average
0,9,13,5,0.55,0.2,1,expert,,,0.6983710255401233,,,0.4259259259259261,0.6976457304526751
1,9,13,5,0.55,0.2,1,diverse,,,0.6448371411422178,,,0.8055555555555551,0.595523621399177
