,group_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,group_type,procedure,accuracy,precision,diversity,average
0,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
1,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
2,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
3,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
4,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
5,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
6,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
7,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
8,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
9,100000001,17,5,0.55,0.2,10,diverse,aggregation,0.6637427524998297,,,0.593301151123047
10,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
11,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
12,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
13,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
14,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
15,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
16,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
17,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
18,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
19,100000001,17,5,0.55,0.2,10,restricted_10,aggregation,0.6637427524998297,,,0.6018508951046234
20,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
21,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
22,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
23,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
24,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
25,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
26,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
27,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
28,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
29,100000001,17,5,0.55,0.2,10,restricted_20,aggregation,0.6778927752543439,,,0.6087779280494152
30,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
31,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
32,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
33,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
34,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
35,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
36,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
37,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
38,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
39,100000001,17,5,0.55,0.2,10,restricted_30,aggregation,0.6937001732368848,,,0.6153283687830954
40,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
41,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
42,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
43,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
44,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
45,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
46,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
47,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
48,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
49,100000001,17,5,0.55,0.2,10,restricted_40,aggregation,0.7033071389545332,,,0.6218772118489672
50,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
51,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
52,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
53,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
54,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
55,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
56,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
57,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
58,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
59,100000001,17,5,0.55,0.2,10,restricted_50,aggregation,0.710697978958829,,,0.6286089608932329
60,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
61,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
62,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
63,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
64,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
65,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
66,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
67,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
68,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
69,100000001,17,5,0.55,0.2,10,restricted_60,aggregation,0.7178087782673354,,,0.6359270789698747
70,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
71,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
72,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
73,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
74,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
75,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
76,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
77,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
78,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
79,100000001,17,5,0.55,0.2,10,restricted_70,aggregation,0.7244446892590573,,,0.6440816101856469
80,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
81,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
82,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
83,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
84,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
85,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
86,100000001,17,5,0.55,0.2,10,restricted_80,aggregation,0.7310315176866861,,,0.6540461984469857
