,group_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,group_type,procedure,accuracy,precision,diversity,average
0,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029614293186822,,,0.6840932970728002
1,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6834325989769509
2,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6827463937405368
3,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6822913613217837
4,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029493098005682,,,0.6821481176483428
5,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6839285242247987
6,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6852344066425518
7,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029229403323238,,,0.6805614470728245
8,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6830137752902614
9,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6830554108605018
10,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029504316099387,,,0.6864973073575594
11,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029590223939821,,,0.6825631101076657
12,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6836139897882878
13,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6815222085299953
14,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029453171612008,,,0.682907747361891
15,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6823932885376341
16,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6821202645273429
17,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6844967342764657
18,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029606315906386,,,0.6815829569990556
19,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6801507606053615
20,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6827846166815362
21,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6840989310591752
22,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6820237859412317
23,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6844934606323853
24,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6828952948778517
25,1001,17,5,0.6,0.2,100,diverse,aggregation,0.8029597185512088,,,0.6829293122630542
26,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6814363797213527
27,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6855885112976622
28,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6834813413137156
29,1001,17,5,0.6,0.2,100,diverse,aggregation,0.802961607356625,,,0.6830069179538724
