,group_size,n_sources,heuristic_size,reliability_mean,reliability_range,n_samples,group_type,procedure,accuracy,precision,diversity,average
0,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025833437598008,,,0.7671155118538688
1,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7664388480105101
2,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7650270530970495
3,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.766239192164647
4,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7648148418665076
5,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7669746359127934
6,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7655312365137305
7,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7650753228601235
8,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7628183367718707
9,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025741140996276,,,0.7663492049881272
10,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7653962102052001
11,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7649390618713562
12,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7659076636248274
13,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7663458738655144
14,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025673599113164,,,0.7648238614669023
15,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7646086339143036
16,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025376291008946,,,0.7632378730565089
17,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7642382943899364
18,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7659693898972122
19,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7649125505311339
20,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9020576911956072,,,0.7623954332429047
21,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7658519581047615
22,1001,17,5,0.65,0.2,100,diverse,aggregation,0.9025750441378727,,,0.7667509579739108
